"status","network","netmask","nexthop","metric","locprf","weight","path","origin"
"*>","1.45.204.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.45.208.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837 4808 45083","i"
"*>","1.45.208.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4837 4808 45083","i"
"*","1.46.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.0.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.0.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.1.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.1.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.2.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.2.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.3.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.3.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.4.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.4.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.5.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.5.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.6.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.6.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.7.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.7.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.8.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.8.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.9.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.9.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.10.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.10.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.11.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.11.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.12.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.12.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.13.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.13.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.14.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.14.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.15.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.15.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.16.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.46.16.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.46.64.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 9587 24378","?"
"*>","1.46.64.0","21","200.219.145.23",NA,NA,0,"53242 12956 1299 9587 24378","?"
"*","1.46.64.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.64.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.65.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.65.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.66.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.66.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.67.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.67.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.68.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.68.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.69.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.69.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.70.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.70.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.71.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.71.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.72.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 9587 24378","?"
"*>","1.46.72.0","21","200.219.145.23",NA,NA,0,"53242 12956 1299 9587 24378","?"
"*","1.46.72.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.72.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.73.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.73.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.74.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.74.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.75.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.75.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.76.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.76.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.77.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.77.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.78.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.78.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.79.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2914 9587 24378","i"
"*>","1.46.79.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.80.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.46.80.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.46.96.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.96.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.97.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.97.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.98.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.98.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.99.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.99.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.100.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.100.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.101.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.101.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.102.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.102.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.103.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.103.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.104.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.104.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.105.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.105.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.106.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.106.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.107.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.107.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.108.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.108.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.109.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.109.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.110.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.110.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.111.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.111.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.128.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.128.0","21","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.128.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.128.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.129.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.129.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.130.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.130.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.131.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.131.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.132.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.132.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.133.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.133.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.134.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.134.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.135.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.135.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.136.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.136.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.137.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.137.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.138.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.138.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.139.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.139.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.140.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.140.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.141.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.141.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.142.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.142.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.143.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.143.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.144.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.46.144.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.46.160.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.160.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.161.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.161.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.162.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.162.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.163.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.163.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.164.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.164.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.165.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.165.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.166.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.166.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.167.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.167.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.168.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.168.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.169.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.169.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.170.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.170.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.171.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.171.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.172.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.172.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.173.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.173.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.174.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.174.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.175.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 10089 9587 24378","?"
"*>","1.46.175.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 10089 9587 24378","?"
"*","1.46.192.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.192.0","21","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.192.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.192.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.193.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.193.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.194.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.194.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.195.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.195.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.196.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.196.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.197.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.197.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.198.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.198.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.199.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.199.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.200.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.200.0","21","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.200.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.200.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.201.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.201.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.202.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.202.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.203.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.203.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.204.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.204.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.205.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.205.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.206.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.206.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.207.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.207.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.208.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.46.208.0","22","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.46.224.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.224.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.225.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.225.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.226.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.226.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.227.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.227.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.228.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.228.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.229.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.229.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.230.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.230.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.231.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.231.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.232.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.232.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.233.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.233.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.234.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.234.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.235.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.235.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.236.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.236.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.237.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.237.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.238.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.238.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.239.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.46.239.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.240.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.240.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.241.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.241.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.242.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.242.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.243.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.243.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.244.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.244.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.245.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.245.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
